cycle,session_index,session_id,start_utc,end_utc,start_epoch,end_epoch,offered_packets,sent_packets,failed_packets,returncode,accounting_ok,tcpreplay_duration_s,suricata_alerts,rf_reference_positive,provenance_tier,source_timestamp_correlated,min_alert_rf_delta_s,incident_key
53,7,E1_TEST_BRUTE_02,2026-09-22T01:25:20.129154Z,2026-09-22T01:25:31.291936Z,1790040320.129154,1790040331.291936,216,216,0,0,1,11.06,0,6,RF_ONLY_REVIEW,0,,E7:053:E1_TEST_BRUTE_02
53,8,E1_TEST_BRUTE_03,2026-09-22T01:25:31.793153Z,2026-09-22T01:25:42.974920Z,1790040331.793153,1790040342.974920,214,214,0,0,1,11.1,0,6,RF_ONLY_REVIEW,0,,E7:053:E1_TEST_BRUTE_03
53,9,E1_TEST_DOS_01,2026-09-22T01:25:43.476929Z,2026-09-22T01:26:20.465727Z,1790040343.476929,1790040380.465727,2659023,2659023,0,0,1,36.9,8794,65537,HYBRID_CORRELATED,1,17.371106,E7:053:E1_TEST_DOS_01
53,10,E1_TEST_DOS_02,2026-09-22T01:26:26.864232Z,2026-09-22T01:27:03.845167Z,1790040386.864232,1790040423.845167,2648088,2648088,0,0,1,36.89,61004,65537,HYBRID_CORRELATED,1,0.0,E7:053:E1_TEST_DOS_02
53,11,E1_TEST_DOS_03,2026-09-22T01:27:21.332930Z,2026-09-22T01:27:58.160786Z,1790040441.332930,1790040478.160786,2600786,2600786,0,0,1,36.74,96086,65537,HYBRID_CORRELATED,1,0.0,E7:053:E1_TEST_DOS_03
53,12,E1_TEST_EXPLOIT_01,2026-09-22T01:28:23.147426Z,2026-09-22T01:28:37.254163Z,1790040503.147426,1790040517.254163,23669,23666,3,0,1,14.02,0,2318,RF_ONLY_REVIEW,0,,E7:053:E1_TEST_EXPLOIT_01
53,13,E1_TEST_EXPLOIT_02,2026-09-22T01:28:37.837061Z,2026-09-22T01:28:47.375021Z,1790040517.837061,1790040527.375021,20747,20747,0,0,1,9.46,0,2072,RF_ONLY_REVIEW,0,,E7:053:E1_TEST_EXPLOIT_02
53,14,E1_TEST_EXPLOIT_03,2026-09-22T01:28:47.947006Z,2026-09-22T01:41:01.717865Z,1790040527.947006,1790041261.717865,71525,71523,2,0,1,733.7,0,21,RF_ONLY_REVIEW,0,,E7:053:E1_TEST_EXPLOIT_03
54,0,E1_TEST_NORMAL_01,2026-09-22T01:41:02.665895Z,2026-09-22T01:41:32.383883Z,1790041262.665895,1790041292.383883,333,333,0,0,1,29.62,0,31,RF_ONLY_REVIEW,0,,E7:054:E1_TEST_NORMAL_01
54,1,E1_TEST_NORMAL_02,2026-09-22T01:41:32.886833Z,2026-09-22T01:42:02.659988Z,1790041292.886833,1790041322.659988,333,333,0,0,1,29.68,0,31,RF_ONLY_REVIEW,0,,E7:054:E1_TEST_NORMAL_02
54,2,E1_TEST_NORMAL_03,2026-09-22T01:42:03.161743Z,2026-09-22T01:42:33.166893Z,1790041323.161743,1790041353.166893,336,336,0,0,1,29.93,0,31,RF_ONLY_REVIEW,0,,E7:054:E1_TEST_NORMAL_03
54,3,E1_TEST_SCAN_01,2026-09-22T01:42:33.668783Z,2026-09-22T01:42:34.376890Z,1790041353.668783,1790041354.376890,1729,1729,0,0,1,0.624607,0,845,RF_ONLY_REVIEW,0,,E7:054:E1_TEST_SCAN_01
54,4,E1_TEST_SCAN_02,2026-09-22T01:42:34.880152Z,2026-09-22T01:42:35.531888Z,1790041354.880152,1790041355.531888,1715,1715,0,0,1,0.558913,0,837,RF_ONLY_REVIEW,0,,E7:054:E1_TEST_SCAN_02
54,5,E1_TEST_SCAN_03,2026-09-22T01:42:36.035249Z,2026-09-22T01:42:37.670894Z,1790041356.035249,1790041357.670894,1760,1760,0,0,1,1.55,0,861,RF_ONLY_REVIEW,0,,E7:054:E1_TEST_SCAN_03
54,6,E1_TEST_BRUTE_01,2026-09-22T01:42:38.174290Z,2026-09-22T01:42:49.446933Z,1790041358.174290,1790041369.446933,207,207,0,0,1,11.2,0,6,RF_ONLY_REVIEW,0,,E7:054:E1_TEST_BRUTE_01
54,7,E1_TEST_BRUTE_02,2026-09-22T01:42:49.948217Z,2026-09-22T01:43:01.099810Z,1790041369.948217,1790041381.099810,216,216,0,0,1,11.06,0,6,RF_ONLY_REVIEW,0,,E7:054:E1_TEST_BRUTE_02
54,8,E1_TEST_BRUTE_03,2026-09-22T01:43:01.601028Z,2026-09-22T01:43:12.787918Z,1790041381.601028,1790041392.787918,214,214,0,0,1,11.1,0,6,RF_ONLY_REVIEW,0,,E7:054:E1_TEST_BRUTE_03
54,9,E1_TEST_DOS_01,2026-09-22T01:43:13.289218Z,2026-09-22T01:43:50.271846Z,1790041393.289218,1790041430.271846,2659023,2659023,0,0,1,36.9,8640,65537,HYBRID_CORRELATED,1,25.295117,E7:054:E1_TEST_DOS_01
54,10,E1_TEST_DOS_02,2026-09-22T01:43:56.439297Z,2026-09-22T01:44:33.453783Z,1790041436.439297,1790041473.453783,2648088,2648088,0,0,1,36.94,60710,65537,HYBRID_CORRELATED,1,0.0,E7:054:E1_TEST_DOS_02
54,11,E1_TEST_DOS_03,2026-09-22T01:44:51.023647Z,2026-09-22T01:45:27.894566Z,1790041491.023647,1790041527.894566,2600786,2600786,0,0,1,36.79,95806,65537,HYBRID_CORRELATED,1,0.0,E7:054:E1_TEST_DOS_03
54,12,E1_TEST_EXPLOIT_01,2026-09-22T01:45:52.787897Z,2026-09-22T01:46:06.872032Z,1790041552.787897,1790041566.872032,23669,23666,3,0,1,14.02,0,2318,RF_ONLY_REVIEW,0,,E7:054:E1_TEST_EXPLOIT_01
54,13,E1_TEST_EXPLOIT_02,2026-09-22T01:46:07.456889Z,2026-09-22T01:46:16.984954Z,1790041567.456889,1790041576.984954,20747,20747,0,0,1,9.46,0,2072,RF_ONLY_REVIEW,0,,E7:054:E1_TEST_EXPLOIT_02
54,14,E1_TEST_EXPLOIT_03,2026-09-22T01:46:17.554353Z,2026-09-22T01:58:31.339871Z,1790041577.554353,1790042311.339871,71525,71523,2,0,1,733.7,0,21,RF_ONLY_REVIEW,0,,E7:054:E1_TEST_EXPLOIT_03
55,0,E1_TEST_NORMAL_01,2026-09-22T01:58:32.301982Z,2026-09-22T01:59:01.997951Z,1790042312.301982,1790042341.997951,333,333,0,0,1,29.62,0,31,RF_ONLY_REVIEW,0,,E7:055:E1_TEST_NORMAL_01
55,1,E1_TEST_NORMAL_02,2026-09-22T01:59:02.500974Z,2026-09-22T01:59:32.284804Z,1790042342.500974,1790042372.284804,333,333,0,0,1,29.68,0,31,RF_ONLY_REVIEW,0,,E7:055:E1_TEST_NORMAL_02
55,2,E1_TEST_NORMAL_03,2026-09-22T01:59:32.786520Z,2026-09-22T02:00:02.800896Z,1790042372.786520,1790042402.800896,336,336,0,0,1,29.93,0,31,RF_ONLY_REVIEW,0,,E7:055:E1_TEST_NORMAL_03
55,3,E1_TEST_SCAN_01,2026-09-22T02:00:03.304178Z,2026-09-22T02:00:03.997960Z,1790042403.304178,1790042403.997960,1729,1729,0,0,1,0.624835,0,845,RF_ONLY_REVIEW,0,,E7:055:E1_TEST_SCAN_01
55,4,E1_TEST_SCAN_02,2026-09-22T02:00:04.501211Z,2026-09-22T02:00:05.132957Z,1790042404.501211,1790042405.132957,1715,1715,0,0,1,0.55916,0,837,RF_ONLY_REVIEW,0,,E7:055:E1_TEST_SCAN_02
55,5,E1_TEST_SCAN_03,2026-09-22T02:00:05.636261Z,2026-09-22T02:00:07.259948Z,1790042405.636261,1790042407.259948,1760,1760,0,0,1,1.55,0,861,RF_ONLY_REVIEW,0,,E7:055:E1_TEST_SCAN_03
55,6,E1_TEST_BRUTE_01,2026-09-22T02:00:07.763847Z,2026-09-22T02:00:19.047984Z,1790042407.763847,1790042419.047984,207,207,0,0,1,11.2,0,6,RF_ONLY_REVIEW,0,,E7:055:E1_TEST_BRUTE_01
55,7,E1_TEST_BRUTE_02,2026-09-22T02:00:19.549773Z,2026-09-22T02:00:30.707897Z,1790042419.549773,1790042430.707897,216,216,0,0,1,11.06,0,6,RF_ONLY_REVIEW,0,,E7:055:E1_TEST_BRUTE_02
55,8,E1_TEST_BRUTE_03,2026-09-22T02:00:31.209171Z,2026-09-22T02:00:42.407937Z,1790042431.209171,1790042442.407937,214,214,0,0,1,11.1,0,6,RF_ONLY_REVIEW,0,,E7:055:E1_TEST_BRUTE_03
55,9,E1_TEST_DOS_01,2026-09-22T02:00:42.909135Z,2026-09-22T02:01:19.989167Z,1790042442.909135,1790042479.989167,2659023,2659023,0,0,1,37.0,8640,65537,HYBRID_CORRELATED,1,25.39985,E7:055:E1_TEST_DOS_01
55,10,E1_TEST_DOS_02,2026-09-22T02:01:26.203840Z,2026-09-22T02:02:03.066846Z,1790042486.203840,1790042523.066846,2648088,2648088,0,0,1,36.78,60710,65537,HYBRID_CORRELATED,1,0.0,E7:055:E1_TEST_DOS_02
55,11,E1_TEST_DOS_03,2026-09-22T02:02:20.537231Z,2026-09-22T02:02:57.366207Z,1790042540.537231,1790042577.366207,2600786,2600786,0,0,1,36.73,95956,65537,HYBRID_CORRELATED,1,0.0,E7:055:E1_TEST_DOS_03
55,12,E1_TEST_EXPLOIT_01,2026-09-22T02:03:22.289310Z,2026-09-22T02:03:36.391117Z,1790042602.289310,1790042616.391117,23669,23666,3,0,1,14.02,0,2318,RF_ONLY_REVIEW,0,,E7:055:E1_TEST_EXPLOIT_01
55,13,E1_TEST_EXPLOIT_02,2026-09-22T02:03:36.979174Z,2026-09-22T02:03:46.536016Z,1790042616.979174,1790042626.536016,20747,20747,0,0,1,9.46,0,2072,RF_ONLY_REVIEW,0,,E7:055:E1_TEST_EXPLOIT_02
55,14,E1_TEST_EXPLOIT_03,2026-09-22T02:03:47.106278Z,2026-09-22T02:16:00.893844Z,1790042627.106278,1790043360.893844,71525,71523,2,0,1,733.71,0,21,RF_ONLY_REVIEW,0,,E7:055:E1_TEST_EXPLOIT_03
56,0,E1_TEST_NORMAL_01,2026-09-22T02:16:01.850227Z,2026-09-22T02:16:31.544896Z,1790043361.850227,1790043391.544896,333,333,0,0,1,29.62,0,31,RF_ONLY_REVIEW,0,,E7:056:E1_TEST_NORMAL_01
56,1,E1_TEST_NORMAL_02,2026-09-22T02:16:32.048029Z,2026-09-22T02:17:01.816889Z,1790043392.048029,1790043421.816889,333,333,0,0,1,29.68,0,31,RF_ONLY_REVIEW,0,,E7:056:E1_TEST_NORMAL_02
56,2,E1_TEST_NORMAL_03,2026-09-22T02:17:02.318583Z,2026-09-22T02:17:32.349819Z,1790043422.318583,1790043452.349819,336,336,0,0,1,29.93,0,31,RF_ONLY_REVIEW,0,,E7:056:E1_TEST_NORMAL_03
56,3,E1_TEST_SCAN_01,2026-09-22T02:17:32.853026Z,2026-09-22T02:17:33.574882Z,1790043452.853026,1790043453.574882,1729,1729,0,0,1,0.624688,0,845,RF_ONLY_REVIEW,0,,E7:056:E1_TEST_SCAN_01
56,4,E1_TEST_SCAN_02,2026-09-22T02:17:34.080681Z,2026-09-22T02:17:34.720908Z,1790043454.080681,1790043454.720908,1715,1715,0,0,1,0.558773,0,837,RF_ONLY_REVIEW,0,,E7:056:E1_TEST_SCAN_02
56,5,E1_TEST_SCAN_03,2026-09-22T02:17:35.226898Z,2026-09-22T02:17:36.866134Z,1790043455.226898,1790043456.866134,1760,1760,0,0,1,1.55,0,861,RF_ONLY_REVIEW,0,,E7:056:E1_TEST_SCAN_03
56,6,E1_TEST_BRUTE_01,2026-09-22T02:17:37.369402Z,2026-09-22T02:17:48.661904Z,1790043457.369402,1790043468.661904,207,207,0,0,1,11.2,0,6,RF_ONLY_REVIEW,0,,E7:056:E1_TEST_BRUTE_01
56,7,E1_TEST_BRUTE_02,2026-09-22T02:17:49.163077Z,2026-09-22T02:18:00.326833Z,1790043469.163077,1790043480.326833,216,216,0,0,1,11.06,0,6,RF_ONLY_REVIEW,0,,E7:056:E1_TEST_BRUTE_02
56,8,E1_TEST_BRUTE_03,2026-09-22T02:18:00.828636Z,2026-09-22T02:18:12.018901Z,1790043480.828636,1790043492.018901,214,214,0,0,1,11.1,0,6,RF_ONLY_REVIEW,0,,E7:056:E1_TEST_BRUTE_03
56,9,E1_TEST_DOS_01,2026-09-22T02:18:12.520130Z,2026-09-22T02:18:49.554259Z,1790043492.520130,1790043529.554259,2659023,2659023,0,0,1,36.95,8640,65537,HYBRID_CORRELATED,1,25.353769,E7:056:E1_TEST_DOS_01
56,10,E1_TEST_DOS_02,2026-09-22T02:18:55.740995Z,2026-09-22T02:19:32.627094Z,1790043535.740995,1790043572.627094,2648088,2648088,0,0,1,36.79,60882,65537,HYBRID_CORRELATED,1,0.0,E7:056:E1_TEST_DOS_02
56,11,E1_TEST_DOS_03,2026-09-22T02:19:50.134284Z,2026-09-22T02:20:26.897907Z,1790043590.134284,1790043626.897907,2600786,2600786,0,0,1,36.67,95572,65537,HYBRID_CORRELATED,1,0.0,E7:056:E1_TEST_DOS_03
56,12,E1_TEST_EXPLOIT_01,2026-09-22T02:20:51.751153Z,2026-09-22T02:21:05.854125Z,1790043651.751153,1790043665.854125,23669,23666,3,0,1,14.02,0,2318,RF_ONLY_REVIEW,0,,E7:056:E1_TEST_EXPLOIT_01
56,13,E1_TEST_EXPLOIT_02,2026-09-22T02:21:06.435807Z,2026-09-22T02:21:15.968020Z,1790043666.435807,1790043675.968020,20747,20747,0,0,1,9.46,0,2072,RF_ONLY_REVIEW,0,,E7:056:E1_TEST_EXPLOIT_02
56,14,E1_TEST_EXPLOIT_03,2026-09-22T02:21:16.537991Z,2026-09-22T02:33:30.325875Z,1790043676.537991,1790044410.325875,71525,71523,2,0,1,733.71,0,21,RF_ONLY_REVIEW,0,,E7:056:E1_TEST_EXPLOIT_03
57,0,E1_TEST_NORMAL_01,2026-09-22T02:33:31.275017Z,2026-09-22T02:34:00.982932Z,1790044411.275017,1790044440.982932,333,333,0,0,1,29.62,0,31,RF_ONLY_REVIEW,0,,E7:057:E1_TEST_NORMAL_01
57,1,E1_TEST_NORMAL_02,2026-09-22T02:34:01.484740Z,2026-09-22T02:34:31.229920Z,1790044441.484740,1790044471.229920,333,333,0,0,1,29.68,0,31,RF_ONLY_REVIEW,0,,E7:057:E1_TEST_NORMAL_02
57,2,E1_TEST_NORMAL_03,2026-09-22T02:34:31.732363Z,2026-09-22T02:35:01.736022Z,1790044471.732363,1790044501.736022,336,336,0,0,1,29.93,0,31,RF_ONLY_REVIEW,0,,E7:057:E1_TEST_NORMAL_03
57,3,E1_TEST_SCAN_01,2026-09-22T02:35:02.238090Z,2026-09-22T02:35:02.949952Z,1790044502.238090,1790044502.949952,1729,1729,0,0,1,0.625125,0,845,RF_ONLY_REVIEW,0,,E7:057:E1_TEST_SCAN_01
57,4,E1_TEST_SCAN_02,2026-09-22T02:35:03.456064Z,2026-09-22T02:35:04.081962Z,1790044503.456064,1790044504.081962,1715,1715,0,0,1,0.558465,0,837,RF_ONLY_REVIEW,0,,E7:057:E1_TEST_SCAN_02
57,5,E1_TEST_SCAN_03,2026-09-22T02:35:04.586421Z,2026-09-22T02:35:06.219002Z,1790044504.586421,1790044506.219002,1760,1760,0,0,1,1.55,0,861,RF_ONLY_REVIEW,0,,E7:057:E1_TEST_SCAN_03
57,6,E1_TEST_BRUTE_01,2026-09-22T02:35:06.722426Z,2026-09-22T02:35:18.014883Z,1790044506.722426,1790044518.014883,207,207,0,0,1,11.2,0,6,RF_ONLY_REVIEW,0,,E7:057:E1_TEST_BRUTE_01
57,7,E1_TEST_BRUTE_02,2026-09-22T02:35:18.516744Z,2026-09-22T02:35:29.661885Z,1790044518.516744,1790044529.661885,216,216,0,0,1,11.06,0,6,RF_ONLY_REVIEW,0,,E7:057:E1_TEST_BRUTE_02
57,8,E1_TEST_BRUTE_03,2026-09-22T02:35:30.163121Z,2026-09-22T02:35:41.351958Z,1790044530.163121,1790044541.351958,214,214,0,0,1,11.1,0,6,RF_ONLY_REVIEW,0,,E7:057:E1_TEST_BRUTE_03
57,9,E1_TEST_DOS_01,2026-09-22T02:35:41.854073Z,2026-09-22T02:36:18.909083Z,1790044541.854073,1790044578.909083,2659023,2659023,0,0,1,36.95,8640,65537,HYBRID_CORRELATED,1,25.336319,E7:057:E1_TEST_DOS_01
57,10,E1_TEST_DOS_02,2026-09-22T02:36:25.192837Z,2026-09-22T02:37:02.241236Z,1790044585.192837,1790044622.241236,2648088,2648088,0,0,1,36.97,60710,65537,HYBRID_CORRELATED,1,1e-06,E7:057:E1_TEST_DOS_02
57,11,E1_TEST_DOS_03,2026-09-22T02:37:19.692722Z,2026-09-22T02:37:56.479932Z,1790044639.692722,1790044676.479932,2600786,2600786,0,0,1,36.73,95862,65537,HYBRID_CORRELATED,1,0.0,E7:057:E1_TEST_DOS_03
57,12,E1_TEST_EXPLOIT_01,2026-09-22T02:38:21.412030Z,2026-09-22T02:38:35.517020Z,1790044701.412030,1790044715.517020,23669,23666,3,0,1,14.02,0,2318,RF_ONLY_REVIEW,0,,E7:057:E1_TEST_EXPLOIT_01
57,13,E1_TEST_EXPLOIT_02,2026-09-22T02:38:36.098735Z,2026-09-22T02:38:45.644130Z,1790044716.098735,1790044725.644130,20747,20747,0,0,1,9.46,0,2072,RF_ONLY_REVIEW,0,,E7:057:E1_TEST_EXPLOIT_02
57,14,E1_TEST_EXPLOIT_03,2026-09-22T02:38:46.214037Z,2026-09-22T02:51:00.011921Z,1790044726.214037,1790045460.011921,71525,71523,2,0,1,733.7,0,21,RF_ONLY_REVIEW,0,,E7:057:E1_TEST_EXPLOIT_03
58,0,E1_TEST_NORMAL_01,2026-09-22T02:51:00.954543Z,2026-09-22T02:51:30.654989Z,1790045460.954543,1790045490.654989,333,333,0,0,1,29.62,0,31,RF_ONLY_REVIEW,0,,E7:058:E1_TEST_NORMAL_01
58,1,E1_TEST_NORMAL_02,2026-09-22T02:51:31.156693Z,2026-09-22T02:52:00.925909Z,1790045491.156693,1790045520.925909,333,333,0,0,1,29.68,0,31,RF_ONLY_REVIEW,0,,E7:058:E1_TEST_NORMAL_02
58,2,E1_TEST_NORMAL_03,2026-09-22T02:52:01.428502Z,2026-09-22T02:52:31.410876Z,1790045521.428502,1790045551.410876,336,336,0,0,1,29.93,0,31,RF_ONLY_REVIEW,0,,E7:058:E1_TEST_NORMAL_03
58,3,E1_TEST_SCAN_01,2026-09-22T02:52:31.912711Z,2026-09-22T02:52:32.627931Z,1790045551.912711,1790045552.627931,1729,1729,0,0,1,0.625016,0,845,RF_ONLY_REVIEW,0,,E7:058:E1_TEST_SCAN_01
58,4,E1_TEST_SCAN_02,2026-09-22T02:52:33.132824Z,2026-09-22T02:52:33.780892Z,1790045553.132824,1790045553.780892,1715,1715,0,0,1,0.558776,0,837,RF_ONLY_REVIEW,0,,E7:058:E1_TEST_SCAN_02
58,5,E1_TEST_SCAN_03,2026-09-22T02:52:34.286803Z,2026-09-22T02:52:35.920870Z,1790045554.286803,1790045555.920870,1760,1760,0,0,1,1.55,0,861,RF_ONLY_REVIEW,0,,E7:058:E1_TEST_SCAN_03
58,6,E1_TEST_BRUTE_01,2026-09-22T02:52:36.424176Z,2026-09-22T02:52:47.712862Z,1790045556.424176,1790045567.712862,207,207,0,0,1,11.2,0,6,RF_ONLY_REVIEW,0,,E7:058:E1_TEST_BRUTE_01
58,7,E1_TEST_BRUTE_02,2026-09-22T02:52:48.214110Z,2026-09-22T02:52:59.359860Z,1790045568.214110,1790045579.359860,216,216,0,0,1,11.06,0,6,RF_ONLY_REVIEW,0,,E7:058:E1_TEST_BRUTE_02
58,8,E1_TEST_BRUTE_03,2026-09-22T02:52:59.861637Z,2026-09-22T02:53:11.031833Z,1790045579.861637,1790045591.031833,214,214,0,0,1,11.1,0,6,RF_ONLY_REVIEW,0,,E7:058:E1_TEST_BRUTE_03
58,9,E1_TEST_DOS_01,2026-09-22T02:53:11.534021Z,2026-09-22T02:53:48.622580Z,1790045591.534021,1790045628.622580,2659023,2659023,0,0,1,37.01,8640,65537,HYBRID_CORRELATED,1,25.381518,E7:058:E1_TEST_DOS_01
58,10,E1_TEST_DOS_02,2026-09-22T02:53:54.781731Z,2026-09-22T02:54:31.852262Z,1790045634.781731,1790045671.852262,2648088,2648088,0,0,1,36.98,60710,65537,HYBRID_CORRELATED,1,0.0,E7:058:E1_TEST_DOS_02
58,11,E1_TEST_DOS_03,2026-09-22T02:54:49.292719Z,2026-09-22T02:55:26.136367Z,1790045689.292719,1790045726.136367,2600786,2600786,0,0,1,36.74,95806,65537,HYBRID_CORRELATED,1,0.0,E7:058:E1_TEST_DOS_03
58,12,E1_TEST_EXPLOIT_01,2026-09-22T02:55:51.127321Z,2026-09-22T02:56:05.200151Z,1790045751.127321,1790045765.200151,23669,23666,3,0,1,14.02,0,2318,RF_ONLY_REVIEW,0,,E7:058:E1_TEST_EXPLOIT_01
58,13,E1_TEST_EXPLOIT_02,2026-09-22T02:56:05.780799Z,2026-09-22T02:56:15.317075Z,1790045765.780799,1790045775.317075,20747,20747,0,0,1,9.46,0,2072,RF_ONLY_REVIEW,0,,E7:058:E1_TEST_EXPLOIT_02
58,14,E1_TEST_EXPLOIT_03,2026-09-22T02:56:15.888027Z,2026-09-22T03:08:29.663905Z,1790045775.888027,1790046509.663905,71525,71523,2,0,1,733.7,0,21,RF_ONLY_REVIEW,0,,E7:058:E1_TEST_EXPLOIT_03
59,0,E1_TEST_NORMAL_01,2026-09-22T03:08:30.625148Z,2026-09-22T03:09:00.312862Z,1790046510.625148,1790046540.312862,333,333,0,0,1,29.62,0,31,RF_ONLY_REVIEW,0,,E7:059:E1_TEST_NORMAL_01
59,1,E1_TEST_NORMAL_02,2026-09-22T03:09:00.814727Z,2026-09-22T03:09:30.593832Z,1790046540.814727,1790046570.593832,333,333,0,0,1,29.68,0,31,RF_ONLY_REVIEW,0,,E7:059:E1_TEST_NORMAL_02
59,2,E1_TEST_NORMAL_03,2026-09-22T03:09:31.096952Z,2026-09-22T03:10:01.102860Z,1790046571.096952,1790046601.102860,336,336,0,0,1,29.93,0,31,RF_ONLY_REVIEW,0,,E7:059:E1_TEST_NORMAL_03
59,3,E1_TEST_SCAN_01,2026-09-22T03:10:01.604743Z,2026-09-22T03:10:02.308902Z,1790046601.604743,1790046602.308902,1729,1729,0,0,1,0.624679,0,845,RF_ONLY_REVIEW,0,,E7:059:E1_TEST_SCAN_01
59,4,E1_TEST_SCAN_02,2026-09-22T03:10:02.812234Z,2026-09-22T03:10:03.456896Z,1790046602.812234,1790046603.456896,1715,1715,0,0,1,0.558815,0,837,RF_ONLY_REVIEW,0,,E7:059:E1_TEST_SCAN_02
59,5,E1_TEST_SCAN_03,2026-09-22T03:10:03.962773Z,2026-09-22T03:10:05.582911Z,1790046603.962773,1790046605.582911,1760,1760,0,0,1,1.55,0,861,RF_ONLY_REVIEW,0,,E7:059:E1_TEST_SCAN_03
59,6,E1_TEST_BRUTE_01,2026-09-22T03:10:06.089105Z,2026-09-22T03:10:17.372831Z,1790046606.089105,1790046617.372831,207,207,0,0,1,11.2,0,6,RF_ONLY_REVIEW,0,,E7:059:E1_TEST_BRUTE_01
59,7,E1_TEST_BRUTE_02,2026-09-22T03:10:17.874111Z,2026-09-22T03:10:29.024874Z,1790046617.874111,1790046629.024874,216,216,0,0,1,11.06,0,6,RF_ONLY_REVIEW,0,,E7:059:E1_TEST_BRUTE_02
59,8,E1_TEST_BRUTE_03,2026-09-22T03:10:29.526956Z,2026-09-22T03:10:40.688834Z,1790046629.526956,1790046640.688834,214,214,0,0,1,11.1,0,6,RF_ONLY_REVIEW,0,,E7:059:E1_TEST_BRUTE_03
59,9,E1_TEST_DOS_01,2026-09-22T03:10:41.190215Z,2026-09-22T03:11:18.146682Z,1790046641.190215,1790046678.146682,2659023,2659023,0,0,1,36.88,8640,65537,HYBRID_CORRELATED,1,25.282926,E7:059:E1_TEST_DOS_01
59,10,E1_TEST_DOS_02,2026-09-22T03:11:24.341202Z,2026-09-22T03:12:01.408807Z,1790046684.341202,1790046721.408807,2648088,2648088,0,0,1,37.01,60710,65537,HYBRID_CORRELATED,1,1e-06,E7:059:E1_TEST_DOS_02
59,11,E1_TEST_DOS_03,2026-09-22T03:12:18.855775Z,2026-09-22T03:12:55.780919Z,1790046738.855775,1790046775.780919,2600786,2600786,0,0,1,36.83,95806,65537,HYBRID_CORRELATED,1,0.0,E7:059:E1_TEST_DOS_03
59,12,E1_TEST_EXPLOIT_01,2026-09-22T03:13:20.637583Z,2026-09-22T03:13:34.709042Z,1790046800.637583,1790046814.709042,23669,23666,3,0,1,14.02,0,2318,RF_ONLY_REVIEW,0,,E7:059:E1_TEST_EXPLOIT_01
59,13,E1_TEST_EXPLOIT_02,2026-09-22T03:13:35.291099Z,2026-09-22T03:13:44.822040Z,1790046815.291099,1790046824.822040,20747,20747,0,0,1,9.46,0,2072,RF_ONLY_REVIEW,0,,E7:059:E1_TEST_EXPLOIT_02
59,14,E1_TEST_EXPLOIT_03,2026-09-22T03:13:45.392709Z,2026-09-22T03:25:59.207918Z,1790046825.392709,1790047559.207918,71525,71523,2,0,1,733.71,0,21,RF_ONLY_REVIEW,0,,E7:059:E1_TEST_EXPLOIT_03
60,0,E1_TEST_NORMAL_01,2026-09-22T03:26:00.162942Z,2026-09-22T03:26:29.847929Z,1790047560.162942,1790047589.847929,333,333,0,0,1,29.62,0,31,RF_ONLY_REVIEW,0,,E7:060:E1_TEST_NORMAL_01
60,1,E1_TEST_NORMAL_02,2026-09-22T03:26:30.349637Z,2026-09-22T03:27:00.115050Z,1790047590.349637,1790047620.115050,333,333,0,0,1,29.68,0,31,RF_ONLY_REVIEW,0,,E7:060:E1_TEST_NORMAL_02
60,2,E1_TEST_NORMAL_03,2026-09-22T03:27:00.616846Z,2026-09-22T03:27:30.627910Z,1790047620.616846,1790047650.627910,336,336,0,0,1,29.93,0,31,RF_ONLY_REVIEW,0,,E7:060:E1_TEST_NORMAL_03
60,3,E1_TEST_SCAN_01,2026-09-22T03:27:31.129842Z,2026-09-22T03:27:31.836896Z,1790047651.129842,1790047651.836896,1729,1729,0,0,1,0.625163,0,845,RF_ONLY_REVIEW,0,,E7:060:E1_TEST_SCAN_01
60,4,E1_TEST_SCAN_02,2026-09-22T03:27:32.340218Z,2026-09-22T03:27:33.002954Z,1790047652.340218,1790047653.002954,1715,1715,0,0,1,0.559103,0,837,RF_ONLY_REVIEW,0,,E7:060:E1_TEST_SCAN_02
60,5,E1_TEST_SCAN_03,2026-09-22T03:27:33.506281Z,2026-09-22T03:27:35.151948Z,1790047653.506281,1790047655.151948,1760,1760,0,0,1,1.55,0,861,RF_ONLY_REVIEW,0,,E7:060:E1_TEST_SCAN_03
60,6,E1_TEST_BRUTE_01,2026-09-22T03:27:35.655359Z,2026-09-22T03:27:46.957947Z,1790047655.655359,1790047666.957947,207,207,0,0,1,11.2,0,6,RF_ONLY_REVIEW,0,,E7:060:E1_TEST_BRUTE_01
60,7,E1_TEST_BRUTE_02,2026-09-22T03:27:47.460079Z,2026-09-22T03:27:58.597847Z,1790047667.460079,1790047678.597847,216,216,0,0,1,11.06,0,6,RF_ONLY_REVIEW,0,,E7:060:E1_TEST_BRUTE_02
60,8,E1_TEST_BRUTE_03,2026-09-22T03:27:59.099114Z,2026-09-22T03:28:10.291852Z,1790047679.099114,1790047690.291852,214,214,0,0,1,11.1,0,6,RF_ONLY_REVIEW,0,,E7:060:E1_TEST_BRUTE_03
60,9,E1_TEST_DOS_01,2026-09-22T03:28:10.793062Z,2026-09-22T03:28:47.932494Z,1790047690.793062,1790047727.932494,2659023,2659023,0,0,1,37.06,8640,65537,HYBRID_CORRELATED,1,25.427148,E7:060:E1_TEST_DOS_01
